Nro_roca;ud_muestral;piso;grad;spp_liquenes;genus;morfotipo;fr1;fr2;fr3;fr4;fr5;fr_prom;or_roca;ORNS_roca;or_R;exp;sup;pend;pend_c;tipo_roca;or_ladera;ORNS_lad;or_L;paj;roc;arb;so;mg;rast;ces;alt;obs
261;T4_1800R3;1800;linderos;Usnea_amblyoclada;Usnea;fr;4;4;4;2;3;3.4;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Buellia_tesserata;Buellia;cr;2;0;0;0;0;0.4;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Tephromela_atra;Tephromela;cr;0;5;3;0;5;2.6;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Buellia_tesserata;Buellia;cr;0;1;0;3;2;1.2;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Punctelia_sp;Punctelia;fl;0;4;0;0;0;0.8;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Rhizocarpon_inorense;Rhizocarpon;cr;0;1;0;0;0;0.2;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Punctelia_stictica;Punctelia;fl;0;0;11;4;3;3.6;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Lecanora_dispersa;Lecanora;cr;0;0;8;0;3;2.2;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Phaeophyscia_sp;Phaeophyscia;fl;0;0;1;0;2;0.6;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Acarospora_lorentzii;Acarospora;cr;0;0;1;0;0;0.2;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
261;T4_1800R3;1800;linderos;Buellia_aethalea;Buellia;cr;0;0;0;9;7;3.2;50;0.64278761;North;150;6.4;90;High_inclination;gneiss;100;-0.173648178;South;15;60;0;15;1;5;5;1834;
262;T4_1800R4;1800;linderos;lichen_cover;Liquen;Liquen;95;96;80;70;80;84.2;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Cob_Roca;Roca;Roca;5;4;20;30;20;15.8;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Cob_Musgo;Musgo;Musgo;0;0;0;0;0;0;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Buellia_sulphurea;Buellia;cr;15;0;0;0;0;3;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Candelariella_vitellina;Candelariella;cr;10;17;8;10;13;11.6;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Lecanora_dispersa;Lecanora;cr;3;6;4;0;12;5;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Lecanora_dispersa;Lecanora;cr;10;19;6;7;0;8.4;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Umbilicaria_polyrrhiza;Umbilicaria;fl;7;1;0;3;3;2.8;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Buellia_aethalea;Buellia;cr;7;3;11;8;17;9.2;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Acarospora_lorentzii;Acarospora;cr;0;4;1;2;12;3.8;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Buellia_tesserata;Buellia;cr;0;5;2;2;3;2.4;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Buellia_tesserata;Buellia;cr;21;23;1;13;4;12.4;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Usnea_amblyoclada;Usnea;fr;0;0;3;1;0;0.8;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Acarospora_altoandina;Acarospora;cr;0;0;0;13;6;3.8;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Diploschistes_diacapsis;Diploschistes;cr;0;0;0;2;0;0.4;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
262;T4_1800R4;1800;linderos;Protoparmelia_badia;Protoparmelia;cr;0;0;0;8;7;3;310;0.64278761;North;100;7.8;80;High_inclination;gneiss;300;0.5;North;5;50;0;10;2;10;30;1799;
263;T4_1800R5;1800;linderos;lichen_cover;Liquen;Liquen;70;80;60;50;80;68;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Cob_Roca;Roca;Roca;80;10;20;20;10;28;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Cob_Musgo;Musgo;Musgo;10;10;20;30;10;16;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Xanthoparmelia_farinosa;Xanthoparmelia;fl;8;9;9;12;0;7.6;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Buellia_aethalea;Buellia;cr;13;25;21;17;19;19;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Parmotrema_reticulatum;Parmotrema;fl;10;6;0;0;6;4.4;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Buellia_tesserata;Buellia;cr;8;4;0;0;2;2.8;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Caloplaca_littorea;Caloplaca;cr;2;0;0;2;2;1.2;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Usnea_amblyoclada;Usnea;fr;4;1;0;0;0;1;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Caloplaca_cinnabarina;Caloplaca;cr;0;4;0;2;0;1.2;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Acarospora_lorentzii;Acarospora;cr;0;5;4;0;5;2.8;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Acarospora_chrysops;Acarospora;cr;0;1;0;0;0;0.2;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Cladonia_symphycarpa;Cladonia;fr;0;1;18;14;4;7.4;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;0;0;5;0;5;2;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
263;T4_1800R5;1800;linderos;Xanthoparmelia_microspora;Xanthoparmelia;fl;0;0;0;0;6;1.2;15;0.965925826;Flat;150;12.04;15;Flat;gneiss;15;0.965925826;North;10;20;50;10;2;10;0;935;
264;T4_1800R6;1800;linderos;lichen_cover;Liquen;Liquen;90;75;80;90;70;81;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Cob_Roca;Roca;Roca;9;24;20;10;30;18.6;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Cob_Musgo;Musgo;Musgo;1;1;0;0;0;0.4;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Usnea_amblyoclada;Usnea;fr;1;1;1;0;6;1.8;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Usnea_saxidilatata;Usnea;fr;6;0;1;0;1;1.6;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Umbilicaria_polyrrhiza;Umbilicaria;fl;5;1;2;1;0;1.8;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Acarospora_lorentzii;Acarospora;cr;6;0;0;3;0;1.8;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Caloplaca_cinnabarina;Caloplaca;cr;18;13;18;23;21;18.6;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Candelariella_vitellina;Candelariella;cr;3;3;0;4;4;2.8;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Lecanora_dispersa;Lecanora;cr;3;0;7;2;5;3.4;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Buellia_aethalea;Buellia;cr;13;12;15;6;8;10.8;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Buellia_aethalea;Buellia;cr;3;0;0;0;0;0.6;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Buellia_tesserata;Buellia;cr;3;0;0;0;0;0.6;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Acarospora_sp;Acarospora;cr;1;0;2;6;2;2.2;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Lecanora_polytropa;Lecanora;cr;0;7;0;0;9;3.2;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Acarospora_altoandina;Acarospora;cr;0;1;0;0;0;0.2;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Buellia_sulphurea;Buellia;cr;0;1;0;0;0;0.2;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Diploschistes_sp;Diploschistes;cr;0;1;0;0;0;0.2;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Punctelia_stictica;Punctelia;fl;0;3;0;0;0;0.6;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Rhizocarpon_obscuratum;Rhizocarpon;cr;0;9;3;0;3;3;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Heterodermia_obscurata;Heterodermia;fl;0;0;2;0;0;0.4;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Buellia_aethalea;Buellia;cr;0;0;0;7;0;1.4;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Xanthoparmelia_sp;Xanthoparmelia;fl;0;0;0;1;0;0.2;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
264;T4_1800R6;1800;linderos;Protoparmelia_badia;Protoparmelia;cr;0;0;0;0;5;1;150;-0.866025404;South;171;8.19;40;Low_inclination;gneiss;120;-0.5;South;2;70;2;15;1;5;5;1794;
265;T4_900R11;900;linderos;lichen_cover;Liquen;Liquen;30;30;30;30;30;30;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Cob_Roca;Roca;Roca;65;70;65;60;70;66;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Cob_Musgo;Musgo;Musgo;5;0;5;10;0;4;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Buellia_aethalea;Buellia;cr;17;7;6;0;0;6;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Placidium_sp;Placidium;fl;4;0;0;0;0;0.8;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Pertusaria_sp2;Pertusaria;cr;2;0;3;2;0;1.4;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;esteril/sorediada
265;T4_900R11;900;linderos;Xanthoparmelia_farinosa;Xanthoparmelia;fl;0;8;0;0;16;4.8;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Buellia_tesserata;Buellia;cr;0;4;4;7;6;4.2;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;0;0;9;11;3;4.6;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Xanthoparmelia_cotopaxiensis;Xanthoparmelia;fl;0;0;5;0;0;1;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
265;T4_900R11;900;linderos;Diploschistes_scruposus;Diploschistes;cr;0;0;1;0;0;0.2;180;-1;Flat;165;24.5;8;Flat;gneiss;60;0.5;North;15;50;10;25;1;10;10;1050;
266;T4_900R12;900;linderos;lichen_cover;Liquen;Liquen;40;70;40;70;30;50;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
266;T4_900R12;900;linderos;Cob_Roca;Roca;Roca;60;30;60;30;70;50;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
266;T4_900R12;900;linderos;Cob_Musgo;Musgo;Musgo;0;0;0;0;0;0;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
266;T4_900R12;900;linderos;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;17;0;13;6;4;8;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
266;T4_900R12;900;linderos;Xanthoparmelia_plittii;Xanthoparmelia;fl;2;0;0;0;0;0.4;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
266;T4_900R12;900;linderos;Pertusaria_sp2;Pertusaria;cr;3;2;0;2;0;1.4;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;esteril/sorediada
266;T4_900R12;900;linderos;Buellia_aethalea;Buellia;cr;3;0;4;18;13;7.6;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
266;T4_900R12;900;linderos;Xanthoparmelia_farinosa;Xanthoparmelia;fl;0;22;0;9;7;7.6;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
266;T4_900R12;900;linderos;Placidium_sp;Placidium;fl;0;3;0;0;0;0.6;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
266;T4_900R12;900;linderos;Buellia_tesserata;Buellia;cr;0;0;0;0;2;0.4;60;0.5;Flat;162;11.07;10;Flat;gneiss;60;0.5;North;10;45;5;35;0;5;10;1053;
267;T4_900R9;900;linderos;lichen_cover;Liquen;Liquen;70;80;60;70;80;72;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Cob_Roca;Roca;Roca;25;5;20;20;20;18;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Cob_Musgo;Musgo;Musgo;5;15;20;10;0;10;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;4;4;6;3;0;3.4;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Caloplaca_littorea;Caloplaca;cr;20;6;0;0;0;5.2;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Usnea_amblyoclada;Usnea;fr;3;6;11;16;9;9;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Buellia_aethalea;Buellia;cr;8;15;7;9;9;9.6;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Diploschistes_scruposus;Diploschistes;cr;10;4;2;1;2;3.8;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Acarospora_altoandina;Acarospora;cr;2;3;0;0;0;1;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Buellia_tesserata;Buellia;cr;13;17;5;2;11;9.6;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Lepraria_sp1;Lepraria;cr;2;5;0;4;0;2.2;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Parmotrema_reticulatum;Parmotrema;fl;5;4;21;24;20;14.8;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Punctelia_punctilla;Punctelia;fl;1;4;4;2;0;2.2;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Xanthoparmelia_farinosa;Xanthoparmelia;fl;0;2;0;0;0;0.4;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Caloplaca_cinnabarina;Caloplaca;cr;0;6;0;2;11;3.8;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Acarospora_lorentzii;Acarospora;cr;0;2;0;0;0;0.4;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Candelariella_vitellina;Candelariella;cr;0;0;1;0;6;1.4;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
267;T4_900R9;900;linderos;Xanthoparmelia_cordillerana;Xanthoparmelia;fl;0;0;0;8;1;1.8;300;0.5;North;150;20.7;40;Low_inclination;gneiss;270;-1.84E-16;South;0;80;10;5;2;2;0;940;a 10 metros del río
268;T4_900R10;900;linderos;lichen_cover;Liquen;Liquen;70;70;70;70;60;68;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Cob_Roca;Roca;Roca;30;30;30;30;40;32;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Cob_Musgo;Musgo;Musgo;0;0;0;0;0;0;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Xanthoparmelia_cordillerana;Xanthoparmelia;fl;20;9;4;0;0;6.6;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Buellia_aethalea;Buellia;cr;17;18;3;14;20;14.4;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Buellia_tesserata;Buellia;cr;4;6;10;8;5;6.6;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Acarospora_altoandina;Acarospora;cr;7;0;0;4;2;2.6;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Usnea_amblyoclada;Usnea;fr;3;4;4;0;0;2.2;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Caloplaca_littorea;Caloplaca;cr;2;1;2;5;0;2;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Acarospora_lorentzii;Acarospora;cr;2;1;4;2;0;1.8;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Parmotrema_reticulatum;Parmotrema;fl;0;9;8;0;0;3.4;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Diploschistes_scruposus;Diploschistes;cr;0;7;2;0;2;2.2;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Cladonia_symphycarpa;Cladonia;fr;0;2;0;0;3;1;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Caloplaca_cinnabarina;Caloplaca;cr;0;2;0;0;0;0.4;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;0;0;8;2;0;2;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Xanthoparmelia_farinosa;Xanthoparmelia;fl;0;0;9;15;5;5.8;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
268;T4_900R10;900;linderos;Candelariella_vitellina;Candelariella;cr;0;0;0;1;1;0.4;80;0.173648178;Flat;153;23.026;5;Flat;gneiss;300;0.5;North;20;45;20;15;0;5;0;930;a 10 metros del río
269;T4_900R7;900;linderos;lichen_cover;Liquen;Liquen;80;95;95;98;40;81.6;320;0.766044443;North;130;25.53;80;High_inclination;gneiss;310;0.64278761;North;30;40;20;10;2;5;0;935;a 10 metros del río
269;T4_900R7;900;linderos;Cob_Roca;Roca;Roca;5;5;5;2;60;15.4;320;0.766044443;North;130;25.53;80;High_inclination;gneiss;310;0.64278761;North;30;40;20;10;2;5;0;935;a 10 metros del río
269;T4_900R7;900;linderos;Cob_Musgo;Musgo;Musgo;15;0;0;0;0;3;320;0.766044443;North;130;25.53;80;High_inclination;gneiss;310;0.64278761;North;30;40;20;10;2;5;0;935;a 10 metros del río
269;T4_900R7;900;linderos;Parmotrema_reticulatum;Parmotrema;fl;23;25;25;25;20;23.6;320;0.766044443;North;130;25.53;80;High_inclination;gneiss;310;0.64278761;North;30;40;20;10;2;5;0;935;a 10 metros del río
269;T4_900R7;900;linderos;Lepraria_sp1;Lepraria;cr;20;10;2;7;10;9.8;320;0.766044443;North;130;25.53;80;High_inclination;gneiss;310;0.64278761;North;30;40;20;10;2;5;0;935;a 10 metros del río
