muestra;grad;or_R;pend_c;tipo_roca;or_L;exp;sup;pend;piso;ORNS_L;ORNS_R;paj;roc;arb;so;mg;rast;ces;alt;Lichen_cover;Moss_cover;Rock_cover;A_altoandina;A_lorentzii;Acarospora_sp1;Acarospora_sp2;B_aethalea;B_aff_aethalea;B_concinna;B_dispersa;B_sulphurea;B_tellulata;B_tesserata;B_umbrina;Buellia_sp1;C_carneopruinata;C_chlorina;C_cinnabarina;C_sideritis;C_esteril;C_fimbriata;C_melanopoda;C_pyxidata;C_symphocarpa;Cladonia_sp;C_vitellina;Catillaria_sl;D_bisporus;D_diacapsis;D_muscorum;D_scruposus;D_oreina;D_pavonii;Dictyonema_sp;F_caperata;F_haysomii;F_papilosa;H_badia;H_breverhiza;H_dentella;H_intercalanda;H_leucomela;H_longiloba;H_revoluta;H_rhabdiformis;Hy_badia;H_fenzlianum;H_obscurata;H_speciosa;L_farinosa;L_granulosula;L_laboriosa;L_rupicola;Lecidea_sp;Lecidea_sp2;Lepraria_amarilla.1;Lepraria_lobulada;Lepraria_sp1;Lepraria_sp2;Leptogium_sp;O_austroamericana;O_parella;P_afrorevoluta;Parmelinopsis_sp;P_bonariensis;P_badia;P_candelarioides;P_colombiana;P_hypoleucites;P_perreticulata;P_punctilla;P_stictica;P_semansiana;P_distincta;P_pustulata;P_dydactila;P_hababianum;P_reticulatum;P_warmingii;P_rupicola;Paraparmelia_sp;P_coriacea;Pertusaria_ap2;Pertusaria_sp2;Pertusaria_sp3;Ph_ lobulata;Ph_dubia;Ph_tribacia;Phaeophyscia_sp;Placidium_sp;Psora_sp;Psora_sp.1;R_celastri;R_pilulifera;R_puiggarii;R_confragosa;R_confragosula;R_disporum;R_geographicum;R_inorense;R_obscuratum;R_propagulosum;Rhizocarpon_gris;Rimoso_blanco;S_ramulosum;T_atra;T_nodulifer;U_africana;U_amblyoclada;U_cornuta;U_diuretzi;U_hieronymi;U_krogiana;U_luti;U_polyrrhiza;U_saxidilatata;U_saxydilatata;X_cordillerana;X_cotopaxiensis;X_farinosa;X_hipopsila;X_microspora;X_microsticta;X_mougeoti;X_nefoscelia_sl;X_parietina;X_plittii;X_punctulata;X_santesonii;X_scabrosa;X_submougeotii;X_subtinctina;X_subulcerosa;X_taractica;X_ulcerosa;X_wrightiana;Xanthoparmelia_sp;Xanthoria_sp
T4_2400R2;linderos;S;media;gneiss;S;150;7.26;45;2400;0.7071;0.766;10;50;5;10;2;0;0;2446;80;0;20;0;0.4;7.6;0;2;7.4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1.4;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R3;linderos;N;vertical;gneiss;N;115;12.6;50;2400;-0.766;-0.342;5;90;0;2;0;5;0;2447;68;0;32;0;3.2;0.4;7.6;3.2;3.8;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0;0;7.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;7.2;0;0;0;0;0;0;0;1.2;0;0.4;0;0;0;0.6;0;0;0;0;0;0;0;0;0;7.4;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R4;linderos;N;vertical;gneiss;N;105;7.67;90;2400;-0.766;-0.342;15;65;0;0;1;10;70;2447;88;5.4;6.6;0;3.6;3.2;0;4.2;1.2;0;0;0;0;0;0;0;0;1.8;0;0;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.4;0;0;0;0.8;0;0;0;0;0;2.4;0;0;0;0;0;0;0.4;0;0;0;0;0;0.6;0;0;0;0.4;0;0;0;14;0;0;0;0;0;0;0;1.4;0;3.8;0;0;0;1.2;0;0;0;0;0;0;0;0.4;1.6;7.8;0;0;0;2.2;0;0;1.8;6.8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
T4_2400R6;linderos;plana;plana;gneiss;N;170;14.56;7;2400;-0.5;-0.5;10;50;0;25;0;5;10;2410;70;0;30;0;2.4;2;0;2.2;0;0;0;0;0;0;0;0;0.4;0;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;1.8;0;1.2;0;7;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;1.2;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R7;linderos;N;media;gneiss;S;140;15.05;40;2400;0.1736;-0.5;30;30;0;25;0;10;10;2435;60;0;40;0;3.6;2.8;0;0.6;7.8;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;3.2;0;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;7.4;0;0;0;0;0;0;0;4;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R8;linderos;N;vertical;gneiss;S;140;14.25;55;2400;0.9848;-0.766;60;0;20;1;10;10;10;2434;73;0;27;0;1.8;2.2;0;3;3.4;0;0;0;0;0;0;0;1.2;0.4;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7.2;0;0;0;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;5;0;0;0;0;0;0;0;12.6;2.6;0;0;0;0;0.2;0;0;0;0;0;0;0;1.6;0;6.4;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R10;linderos;S;media;gneiss;S;172;20.64;40;2400;0.5;0.1736;5;80;3;0;9;5;0;2432;64;1;35;0;4.8;13.8;0;1.6;7.4;0;0;0;0;0;0;0;9;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.6;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R12;linderos;N;vertical;gneiss;S;155;7.04;90;2400;0;-0.9848;15;75;0;0;1;15;0;2425;42;0;58;0;0.4;11;0;1.8;0.4;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0
T4_2400R13;linderos;plana;plana;gneiss;N;175;5.46;15;2400;-0.866;-0.9397;20;60;5;0;2;15;0;2430;77;0;23;0;4.8;5;0;9.8;0;0;0;0;0;0;0;0;1.4;1.2;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;4;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12.2;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R14;linderos;plana;plana;gneiss;S;165;10.8;17;2400;0;0.6428;10;70;2;10;1;10;0;2421;40;0;60;0;0.6;13.6;0;0.4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0;0;0;0;0;0;0.2;5.4;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R16;linderos;S;vertical;gneiss;S;165;12.6;90;2400;0.766;0.866;5;70;0;10;1;5;10;2410;85;8.2;6.8;0;3.2;3.2;0;5.4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;1;0;0;0;0;0;0;0.4;0;0;0;3.8;7.8;0;0;0;0;0;0;0;1;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;17.6;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R17;linderos;S;vertical;gneiss;S;160;11.96;80;2400;1;0.9397;10;80;10;0;1;2;0;2406;56;12;32;0;1.2;0.8;0;7.4;7.2;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;3.6;7.2;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0.2;11.8;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R18;linderos;S;vertical;gneiss;S;160;10.5;80;2400;1;0.766;10;70;20;0;2;5;0;2380;87;5.4;7.6;0;4;3.8;0;3.8;12.8;0;0;0;0;0;0;0;0;1.8;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;5.8;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;1;0;0;0;0;0;0;0;19.2;0;0;0;0;0;0;0;2.4;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;7.8;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R1;linderos;N;vertical;gneiss;N;150;26.22;50;2700;-1;-0.5;10;70;0;20;0;2;5;2665;93;0;7;0;1.6;3.4;0;3.8;0;0;0;0;0;0;0;0;0.8;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4;1.4;0;0;0;2;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;1.6;1.2;0;0;0;0;0;0;9.2;23.2;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;5.2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R2;linderos;plana;plana;gneiss;N;180;13.95;8;2700;-1;-0.766;40;40;0;10;0;5;10;2666;70;0;30;0;0.8;8.4;0;1.4;8.8;0;0;0.4;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.8;0;0;0;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0;4.6;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R3;linderos;plana;plana;gneiss;S;169;7.82;5;2700;0.9397;-0.342;30;60;0;10;0;10;0;2677;62;0;38;0;1.4;3.2;0;2.8;9.2;7.2;0;0;0;0;0;0;0.4;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6;0;0;0;0;0;0;0;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R4;linderos;plana;plana;gneiss;S;173;10.56;5;2700;0.9397;-0.6428;30;60;0;0;20;0;5;2679;70;0;30;0;1.2;4.2;0;4;8.2;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0.4;0;0;0;0;0;0;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R5;linderos;S;media;gneiss;S;100;5.7;40;2700;0.9397;0.766;10;30;0;5;2;5;5;2680;88;0;12;0;0.4;0.8;0;13.4;7.6;0;0;0;0;0;0;0;0;0;0;0;4.6;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.2;0;0;0;0;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;8;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;6.6;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R6;linderos;S;media;gneiss;N;130;18.3;40;2700;-0.1736;0.342;10;60;0;10;5;5;10;2574;74;0;26;0;1;14.6;0;2.6;1.8;0;0;0;0;0;0;0;1;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.8;0;0;0;0;0;0;0;0.6;0;0;0;0;0;3.6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R7;linderos;plana;plana;gneiss;S;150;5.321;10;2700;0.9848;0.5;20;65;0;10;2;10;0;2676;82;0;18;0;0.4;0.4;0;9.2;14.4;0;0;0;0;0;0;0;0.2;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;6.4;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0.4;0;2.8;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R11;linderos;N;vertical;gneiss;N;113;20.46;85;2700;-0.5;-0.766;10;70;0;10;0;10;5;2672;82;0;18;0;1.6;0.8;0;9.8;9.8;0;0;0;0;0;0;0;0;1.2;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8;3.8;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;4.6;0;0;0;0;0;0;0;6.6;0;1.6;0;0;0;2;0;0;0;0;0;0;0;0;0;1.6;0;0;0;1.4;0;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8
T4_2700R12;linderos;plana;plana;gneiss;N;145;20.15;5;2700;-1;-0.866;10;60;0;5;0;15;10;2676;66;1;33;0;3.2;15.8;0;3.2;4;0;0;0;0;0;0;0;9.6;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.2;0;0.2;0;0;0;0;0;0;0;0.4;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R14;linderos;N;vertical;gneiss;N;120;15.3;75;2700;-0.866;-0.342;10;80;0;2;1;5;0;2669;86.2;0;13.8;0;0.6;3.6;0;11.6;6;0;0;0;0.8;0;0;0;0;1.8;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0.4;1.2;0;0;0;0;0;0;0;4.2;0;0;0;0.4;0;0.4;0;0;0;0;0;0;1;2.4;0;4.2;0;0;0;0.4;0;0;3.2;4.6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
T4_2700R17;linderos;S;vertical;gneiss;S;110;23.76;75;2700;0.766;0.9397;20;65;0;10;2;70;5;2661;80;6;10;0;1;2.2;0;4.8;11.6;0;0;0;0;0;0;0;0;0.6;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;1.8;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;3;0;0;0;0;0;2.8;0;0;0;0;0;0;0;0;0;6.2;0;0;0;0.2;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0
T4_1500R2;linderos;N;vertical;gneiss;S;140;5.74;90;1500;1;-1;70;30;0;0;0;5;0;1554;93;2.6;4.4;0;2.4;2.6;0;4.4;6.6;0;0;0;0;0;0;0;0;5.4;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0;4.6;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0.8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_1500R3;linderos;plana;plana;gneiss;S;145;9.88;2;1500;0.6428;-0.6428;45;50;1;0;1;5;0;1546;56;7;37;0;4.6;2;0;0.6;3.8;0;0;0;0;0;0;0;0;1;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0.6;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;6.6;0;0;0;0;0;0;0;1;0;0;0;0
T4_1500R4;linderos;S;media;gneiss;S;150;6.46;40;1500;1;0.9848;50;40;10;0;0;5;0;1552;84.4;2;13.6;0;5;2.8;0;3;14.4;0;0;0;0;0;0;0;0;3.6;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0
T4_1500R5;linderos;plana;plana;gneiss;S;162;16.92;18;1500;0.9848;0.866;40;60;0;0;0;5;0;1542;90;0;10;0;4.2;6.2;0;3.8;12.8;0;0;0;0;0;0;0;0;6.4;0;0;2.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0.2;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_1500R6;linderos;S;media;gneiss;S;165;4.2;40;1500;0.9397;0.6428;60;35;1;2;0;5;0;1533;89.4;0;10.6;0;9.4;2.6;0;1.4;12;0;0;0;0;0;0;0;0;7.4;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0.6;0;0;0;0
T4_1500R7;linderos;S;vertical;gneiss;S;115;5.5;78;1500;0.9848;0.5;30;70;0;0;0;5;0;1521;85.4;0.4;14.2;0;7.6;2.4;0;4;4.2;0;0;0;0;0;0;0;0;3.6;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;2.6;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;2;0;0;0
T4_1500R8;linderos;plana;plana;gneiss;S;155;4.68;17;1500;0.9848;-0.9397;60;30;3;1;0;5;0;1528;80;1;19;0;6.6;3.8;0;1.4;8.4;0;0;0;0;0;0;0;0;6.8;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_1500R9;linderos;N;vertical;gneiss;N;168;11.78;70;1500;-0.1736;-0.6428;40;40;0;2;0;10;10;1491;91.8;0;8.2;0;2.4;0;0;1.6;1.8;0;0;0;0;0;0;0;0;1.2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.8;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;3.8;0;0;0;6.8;0;0;0;0;0;0;0;0;1.4;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_1500R10;linderos;N;media;gneiss;N;150;7.315;45;1500;-0.866;-1;60;30;5;2;0;5;5;1502;84;1;15;0;2.8;1;0;3.4;9;0;0;0;0;0;0;0;0;1.2;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;13.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;3;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;2.4;6.8;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0.4;0;0;0
T4_1500R11;linderos;N;media;gneiss;N;160;6.4;40;1500;-0.9397;-0.5;60;40;0;0;0;0;0;1509;52;4;44;0;3.4;0;0;1.8;9.2;0;0;0;0;0;0;0;0;8.2;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;7;0;0;0.8;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0
T4_1500R12;linderos;plana;plana;gneiss;N;140;15.6;20;1500;-0.6428;-0.6428;35;50;0;2;0;5;10;1508;82;0;18;0;4.6;0.4;0;4;11.4;0;0;0;0;0;0;0;0;9;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0
